Hugo_Symbol	Entrez_Gene_Id	TCGA-43-7657	TCGA-58-8386	TCGA-22-5478	TCGA-22-5472	TCGA-43-5670	TCGA-60-2709	TCGA-22-5489	TCGA-77-8007	TCGA-22-5471	TCGA-22-4609	TCGA-22-5482	TCGA-56-8082	TCGA-22-5483	TCGA-56-8623	TCGA-33-4587	TCGA-56-7579	TCGA-43-3394	TCGA-34-8454	TCGA-77-7338	TCGA-43-6143	TCGA-43-6773	TCGA-51-4080	TCGA-34-7107	TCGA-39-5040	TCGA-43-6771	TCGA-92-7340	TCGA-77-7138	TCGA-77-7142	TCGA-56-7823	TCGA-22-5491	TCGA-22-5481	TCGA-90-7767	TCGA-77-8008	TCGA-56-7730	TCGA-33-6737	TCGA-56-7582	TCGA-56-7731	TCGA-77-7337	TCGA-43-7658	TCGA-56-8201	TCGA-85-7710	TCGA-56-7580	TCGA-43-6647	TCGA-90-6837	TCGA-56-8083	TCGA-51-4079	TCGA-56-7222	TCGA-22-4593	TCGA-51-4081	TCGA-56-8309
VCPKMT	79609	120.1	183.82	143.01	193.01	476.71	134.3	152.28	127.89	193.01	249.73	187.71	212.78	102.25	170.25	177.53	258.57	162.14	181.28	138.1	241.19	140.04	191.67	169.07	126.12	156.59	229.72	316.37	279.14	239.52	194.36	121.79	135.24	147.06	223.41	190.34	187.71	110.43	167.9	154.42	202.66	189.02	299.25	143.01	209.84	260.38	229.72	264.03	138.1	264.03	123.5
GJB5	2709	277.2	941.27	158.79	1143.1	1199.98	228.13	450.94	25.54	995.0	764.36	1685.71	890.44	7.88	30.34	12.64	921.88	551.56	769.69	1081.39	139.07	708.18	713.11	454.09	17.25	1909.85	723.08	1199.98	764.36	563.18	1883.54	24.28	1073.91	555.41	348.71	195.72	595.34	551.56	713.11	123.5	426.57	836.53	836.53	525.39	599.49	23.59	1119.56	575.03	417.77	718.08	830.75
ATG4C	84938	57.08	108.14	155.5	105.15	58.71	146.03	149.12	151.22	97.36	117.6	80.01	84.63	134.3	186.4	273.37	63.89	109.66	193.01	151.22	99.43	107.38	84.04	102.25	231.32	74.06	161.02	169.07	197.09	70.51	66.65	80.57	124.37	125.24	85.22	113.56	96.01	100.13	94.01	226.54	125.24	63.89	130.6	103.69	92.7	228.13	113.56	132.44	104.42	63.45	149.12
ABI1	10006	1066.48	1378.57	896.64	1794.29	1167.14	941.27	928.3	896.64	2720.15	1023.0	1529.73	1388.16	1023.0	872.1	819.3	1066.48	1359.57	1208.34	1208.34	1135.2	1015.93	974.5	1286.18	896.64	1407.55	1250.98	447.82	2335.28	1709.26	1467.37	718.08	1250.98	967.76	679.29	775.05	1199.98	941.27	1457.23	551.56	1044.52	1331.57	1167.14	961.07	1066.48	813.63	1407.55	1923.14	961.07	1143.1	1081.39
FAM203B	728071	0.27	406.31	0.0	0.0	14.67	2.97	0.0	4.1	2.68	0.0	289.02	0.0	84.63	26.86	2.63	2.63	43.02	77.79	52.82	0.0	0.0	5.19	0.0	0.27	2.01	0.0	0.0	0.0	59.97	0.0	0.55	8.45	74.06	0.0	1.89	0.0	0.0	0.0	193.01	0.56	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	145.02	0.0
CT47B1	643311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RHBDL1	9028	48.18	66.65	62.56	141.02	126.12	44.89	36.01	90.14	16.88	38.67	159.9	55.89	42.71	36.79	71.0	7.75	166.73	17.77	46.18	45.85	134.3	34.26	48.87	22.1	102.97	7.94	36.79	10.16	87.03	57.08	121.79	13.42	78.34	49.91	44.57	24.11	42.41	31.0	208.38	6.73	178.77	40.07	108.14	21.47	283.05	30.56	165.57	190.34	62.12	90.14
PERP	64065	10154.69	8479.89	2645.74	8901.53	9215.48	4038.61	4419.52	1331.57	6337.83	12764.83	16045.82	11504.21	13968.57	1008.9	5076.84	20593.91	11189.6	6250.56	15392.14	3928.15	7081.29	16045.82	9808.75	2855.44	16843.62	10883.59	10225.32	13215.02	8598.28	12676.65	1819.35	7081.29	9740.98	4010.71	3564.78	14461.21	5112.16	13123.73	1561.89	2976.74	5006.93	7032.37	3901.01	13492.72	2520.38	11745.96	7081.29	3742.05	8901.53	3081.75
ZNF250	58500	198.47	164.42	146.03	139.07	226.54	111.99	167.9	220.32	89.51	153.34	237.86	136.19	109.66	127.89	334.46	191.67	154.42	134.3	159.9	343.89	84.04	127.0	111.99	159.9	69.52	128.79	120.94	105.89	82.87	104.42	303.44	181.28	181.28	89.51	115.97	162.14	105.89	146.03	178.77	79.45	180.02	140.04	133.36	107.38	180.02	61.68	139.07	102.25	105.15	112.77
NAGA	4668	1030.12	947.83	1059.11	656.11	1242.34	896.64	713.11	902.89	723.08	759.08	414.87	981.29	426.57	947.83	426.57	764.36	780.44	785.88	450.94	497.0	703.28	463.65	638.15	599.49	371.22	551.56	256.78	595.34	703.28	555.41	514.56	547.75	703.28	934.76	299.25	915.51	1037.29	450.94	417.77	698.41	500.46	780.44	854.13	703.28	723.08	454.09	450.94	813.63	486.75	769.69
ZNF738	0	14.89	112.77	111.99	126.12	151.22	81.71	214.27	106.63	96.01	69.03	92.05	204.07	234.57	94.01	332.14	75.11	356.05	43.63	69.52	115.16	59.55	201.25	199.85	64.34	65.72	98.73	16.27	40.93	214.27	70.01	301.33	150.17	82.29	318.57	57.08	41.52	134.3	172.65	379.04	64.34	177.53	18.84	57.08	190.34	309.83	127.0	214.27	267.73	105.15	150.17
EXT1	2131	2664.15	1167.14	1870.53	1037.29	2400.97	1250.98	1225.22	1923.14	791.35	1896.65	2047.0	1832.01	713.11	890.44	348.71	878.17	836.53	2434.5	2193.99	848.22	1407.55	1037.29	1757.34	733.19	1350.18	1508.65	2537.92	1259.69	1233.75	1199.98	665.29	1111.82	1806.78	503.95	1111.82	3280.18	2351.53	3235.01	514.56	2047.0	1883.54	1721.16	1950.0	738.29	1313.23	1561.89	1721.16	1508.65	1857.6	1832.01
MROH9	80133	0.0	0.88	3.99	7.94	0.52	0.06	1.33	0.82	0.73	0.66	0.02	0.0	3.69	56.28	0.71	0.0	0.84	2.73	0.04	0.0	1.25	0.54	0.0	0.0	0.0	0.0	0.0	0.58	0.46	7.82	0.0	0.03	0.71	0.0	1.81	0.0	0.66	0.28	0.48	1.1	0.74	0.0	1.04	0.97	0.0	0.0	0.0	0.04	0.51	1.2
ANKRD52	283373	358.54	656.11	221.86	241.19	248.0	301.33	258.57	287.01	248.0	353.59	236.21	332.14	460.44	221.86	258.57	139.07	232.94	426.57	438.59	307.69	297.17	164.42	403.5	599.49	255.0	183.82	120.1	273.37	241.19	156.59	244.57	301.33	307.69	406.31	348.71	279.14	237.86	309.83	318.57	262.2	493.56	295.11	400.71	457.25	312.0	258.57	281.09	299.25	343.89	334.46
SLC37A3	84255	842.36	543.96	813.63	454.09	435.55	579.04	497.0	791.35	559.28	525.39	303.44	620.67	718.08	400.71	679.29	660.68	620.67	497.0	629.35	497.0	579.04	529.06	612.11	647.07	312.0	1066.48	547.75	551.56	555.41	409.15	244.57	599.49	563.18	521.76	633.73	629.35	525.39	351.14	353.59	447.82	651.58	642.59	780.44	808.0	660.68	514.56	417.77	718.08	669.92	353.59
POTEI	653269	8.85	1.41	3.0	0.0	10.47	4.1	1.2	0.0	0.68	0.0	0.74	0.95	0.4	0.46	12.36	4.86	2.58	2.23	0.44	28.86	0.55	4.74	1.1	4.9	0.0	1.1	0.71	0.43	1.75	0.39	0.0	0.75	0.0	2.05	0.0	2.46	1.17	0.0	0.0	1.66	0.0	2.03	0.0	0.46	47.84	0.0	2.2	15.91	0.4	0.0
SFTA2	389376	2.97	2855.44	358.54	2319.15	5.23	1044.52	497.0	872.1	0.0	2384.37	10.71	532.74	10.96	7589.61	13.42	23.25	947.83	470.14	764.36	16.27	507.46	96.68	85.22	164.42	0.0	521.76	51.35	1709.26	18.97	6.21	111.21	2.97	81.71	909.17	7180.15	0.0	4450.27	11.04	214.27	21.01	92.7	26.86	99.43	119.26	229.72	995.0	791.35	12.64	3.99	791.35
AFMID	125061	1322.37	1407.55	830.75	1059.11	660.68	896.64	995.0	1467.37	1167.14	1407.55	830.75	2720.15	1242.34	796.86	1023.0	2061.24	1268.46	1268.46	878.17	1286.18	656.11	2061.24	713.11	909.17	674.59	1242.34	866.07	1498.22	1051.79	1721.16	1628.26	1304.15	708.18	988.12	1151.06	1183.45	1081.39	1081.39	1015.93	603.67	1044.52	2178.83	591.22	934.76	872.1	738.29	1295.13	1023.0	738.29	995.0
OR2AT4	341152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.96	0.0	0.0	0.0	0.0	0.92	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRRC48	83450	33.54	34.75	130.6	182.55	32.13	31.67	74.06	26.67	28.86	35.76	29.91	52.45	52.08	988.12	85.22	8.58	45.21	43.94	21.01	47.5	57.49	18.43	23.93	30.78	23.59	19.11	20.11	24.63	21.63	81.14	27.84	35.76	38.12	63.89	14.45	15.11	32.82	10.24	96.68	19.82	122.64	32.82	17.64	46.18	37.85	31.9	25.54	45.85	51.35	56.68
TNPO1	3842	397.93	612.11	587.13	450.94	620.67	813.63	1088.92	660.68	379.04	514.56	836.53	532.74	1175.27	368.65	669.92	669.92	642.59	1066.48	1378.57	1127.35	718.08	813.63	728.11	954.43	540.19	547.75	808.0	848.22	629.35	507.46	376.41	753.83	620.67	559.28	1477.58	1498.22	441.64	802.41	791.35	679.29	490.14	387.02	860.08	599.49	713.11	934.76	579.04	775.05	808.0	470.14
CHIA	27159	0.8	111.99	27.64	81.71	0.0	58.3	30.12	3.06	0.0	9.93	0.0	10.55	0.31	93.35	0.0	0.0	13.12	14.03	7.11	1.6	13.93	0.0	3.5	4.66	0.0	12.09	0.11	28.86	0.0	0.0	0.33	0.58	3.47	0.28	9.56	0.17	221.86	0.0	5.41	0.99	2.25	0.0	0.99	0.42	0.33	16.39	0.74	0.39	0.51	15.8
LETM1	3954	356.05	802.41	1066.48	343.89	269.6	420.68	258.57	836.53	271.48	426.57	417.77	603.67	438.59	262.2	389.72	409.15	289.02	629.35	638.15	540.19	441.64	483.38	457.25	476.71	414.87	334.46	507.46	275.28	503.95	583.07	607.87	490.14	500.46	358.54	532.74	351.14	406.31	551.56	514.56	400.71	872.1	775.05	587.13	486.75	297.17	480.04	332.14	483.38	688.78	409.15
SNRNP40	9410	718.08	753.83	1350.18	1037.29	813.63	813.63	1369.04	836.53	934.76	703.28	1088.92	1447.15	921.88	612.11	1378.57	1286.18	1369.04	1104.13	1073.91	1340.84	941.27	842.36	791.35	1151.06	753.83	954.43	1001.93	1883.54	780.44	1208.34	1175.27	1378.57	785.88	785.88	878.17	769.69	884.29	819.3	1936.53	1088.92	848.22	1322.37	819.3	967.76	1397.83	780.44	1781.89	1096.5	713.11	947.83
LTB4R2	56413	80.01	295.11	75.64	256.78	145.02	60.82	31.22	14.03	84.63	463.65	629.35	50.27	11.55	45.85	48.18	595.34	93.35	110.43	239.52	67.12	67.12	157.68	728.11	10.08	909.17	38.95	314.17	82.29	271.48	147.06	6.41	68.55	197.09	154.42	3.14	61.68	85.22	191.67	15.11	93.35	241.19	77.79	117.6	132.44	47.5	165.57	183.82	190.34	316.37	40.07
JUNB	3726	2351.53	5594.3	2287.2	3124.78	8305.36	6207.38	3491.39	3303.0	3794.3	5995.9	7382.04	3928.15	1030.12	19892.37	423.61	1697.45	2148.82	6699.25	4481.23	620.67	6164.49	1819.35	5791.62	2061.24	3060.45	4152.18	3665.02	1167.14	3982.99	3955.48	819.3	2664.15	4450.27	2609.3	6426.31	4639.29	4512.4	2627.46	813.63	2739.08	5006.93	4298.64	3303.0	8247.98	733.19	6337.83	6381.92	2148.82	2739.08	4937.99
ENTPD5	957	136.19	223.41	384.34	295.11	180.02	129.69	121.79	223.41	165.57	199.85	208.38	246.28	128.79	129.69	183.82	244.57	183.82	281.09	159.9	201.25	121.79	139.07	126.12	87.65	130.6	271.48	169.07	214.27	218.79	199.85	109.66	98.04	204.07	166.73	182.55	130.6	183.82	226.54	115.16	90.14	189.02	145.02	178.77	228.13	228.13	149.12	181.28	220.32	214.27	98.04
AC087645.1	0	0.0	0.0	1.25	1.55	3.66	1.45	3.47	1.0	2.51	0.0	1.31	0.0	0.0	0.0	1.17	4.43	8.13	3.26	0.0	1.69	0.0	2.68	1.36	2.51	1.13	2.86	3.66	1.64	0.0	1.2	7.88	1.64	0.0	1.73	1.39	4.5	1.46	3.82	3.26	6.78	1.48	2.84	2.56	0.0	3.76	6.06	3.72	1.08	0.0	0.0
GLI3	2737	201.25	193.01	392.44	167.9	371.22	82.87	205.5	136.19	59.13	132.44	71.0	187.71	32.82	55.49	104.42	15.45	119.26	172.65	120.94	186.4	94.67	34.26	111.99	201.25	291.04	164.42	295.11	101.54	12.18	69.03	36.01	204.07	366.09	32.59	27.84	102.25	103.69	149.12	186.4	198.47	400.71	242.88	423.61	112.77	293.07	43.63	97.36	318.57	51.71	189.02
TMEM135	65084	105.89	119.26	246.28	125.24	129.69	195.72	156.59	303.44	136.19	332.14	112.77	305.55	265.87	139.07	476.71	140.04	159.9	267.73	395.18	256.78	128.79	186.4	178.77	189.02	128.79	490.14	186.4	260.38	99.43	279.14	176.29	281.09	128.79	106.63	426.57	140.04	152.28	412.0	221.86	115.97	189.02	105.89	171.45	232.94	162.14	137.14	78.34	163.28	199.85	156.59
EXT2	2132	1551.09	947.83	1250.98	872.1	2609.3	1662.49	1096.5	525.39	1199.98	947.83	1250.98	836.53	902.89	780.44	825.0	1088.92	1167.14	1397.83	1322.37	733.19	748.61	1477.58	1030.12	1015.93	819.3	1059.11	1397.83	1407.55	1304.15	1519.15	397.93	1651.0	2367.9	1806.78	780.44	1561.89	1073.91	2004.85	1268.46	1350.18	1295.13	490.14	3349.13	638.15	1183.45	591.22	759.08	1208.34	1359.57	915.51
PEA15	8682	2895.31	3742.05	3742.05	3235.01	1477.58	4481.23	4575.41	3212.66	3303.0	4123.49	3847.29	2271.4	5076.84	3874.05	2609.3	2609.3	4095.0	2855.44	4639.29	4152.18	3540.14	3280.18	2935.74	2997.45	4123.49	2915.45	2573.36	1896.65	1745.2	3372.43	3515.68	2682.69	5791.62	1896.65	2104.58	3168.41	2816.11	3794.3	8247.98	3614.55	4972.34	1519.15	3955.48	3060.45	1447.15	3349.13	1417.35	2855.44	2997.45	3716.2
GTF2H5	404672	85.22	91.41	88.26	102.25	100.83	75.64	62.56	58.71	91.41	80.57	122.64	173.85	176.29	84.63	193.01	118.43	137.14	103.69	90.77	46.5	74.58	151.22	70.51	64.34	92.05	137.14	126.12	102.25	112.77	154.42	85.82	197.09	73.54	102.97	94.01	50.98	120.1	111.99	133.36	49.21	57.49	132.44	60.82	91.41	61.68	109.66	76.71	88.26	62.56	70.01
TNFRSF6B	8771	157.68	275.28	329.84	295.11	1417.35	131.51	1001.93	460.44	1104.13	307.69	961.07	195.72	176.29	100.83	21.16	253.23	119.26	497.0	426.57	18.7	808.0	96.68	86.43	49.21	493.56	140.04	2739.08	26.47	100.83	153.34	112.77	660.68	1936.53	90.14	232.94	111.99	665.29	283.05	65.72	5555.65	185.11	68.55	2319.15	241.19	165.57	127.89	532.74	915.51	206.94	1369.04
WDR33	55339	403.5	423.61	540.19	521.76	738.29	395.18	674.59	444.72	297.17	651.58	633.73	743.43	733.19	423.61	1015.93	669.92	769.69	651.58	684.02	718.08	518.15	995.0	647.07	769.69	540.19	688.78	397.93	1508.65	256.78	476.71	511.0	603.67	518.15	607.87	620.67	759.08	518.15	708.18	525.39	507.46	595.34	633.73	363.56	366.09	825.0	587.13	743.43	521.76	457.25	603.67
KPNA4	3840	1359.57	536.45	525.39	669.92	587.13	567.1	785.88	450.94	921.88	599.49	1250.98	802.41	629.35	314.17	791.35	441.64	1378.57	387.02	1322.37	728.11	454.09	1175.27	521.76	688.78	660.68	1023.0	796.86	1427.22	954.43	878.17	265.87	688.78	575.03	698.41	503.95	785.88	536.45	1388.16	708.18	559.28	651.58	728.11	753.83	454.09	819.3	1119.56	603.67	713.11	723.08	500.46
HDAC10	83933	638.15	967.76	616.37	808.0	483.38	921.88	511.0	830.75	426.57	571.05	454.09	460.44	358.54	1015.93	146.03	543.96	748.61	532.74	420.68	563.18	693.58	547.75	624.99	493.56	395.18	351.14	305.55	180.02	483.38	490.14	684.02	429.54	813.63	1119.56	432.53	473.41	1088.92	202.66	332.14	651.58	1104.13	1044.52	329.84	395.18	1268.46	314.17	532.74	693.58	967.76	802.41
ATP6V1G1	9550	2796.65	5183.54	2816.11	4512.4	2935.74	3146.52	2835.7	1870.53	3874.05	3639.7	5791.62	4328.55	3443.31	3190.46	3589.58	4152.18	4066.71	3303.0	4575.41	1519.15	2915.45	3395.89	3491.39	2573.36	2367.9	3018.3	2133.97	3349.13	4419.52	4639.29	1991.0	2739.08	2075.59	3395.89	2163.77	4769.75	2875.3	5954.47	7537.18	2835.7	3303.0	2367.9	2434.5	2451.44	2935.74	6652.97	3257.52	2303.12	3564.78	3820.7
ATP13A5	344905	3.2	1.45	17.13	25.35	0.0	1.51	9.13	1.01	56.68	6.73	7.06	143.01	1.68	17.38	8.85	46.18	24.11	2.41	26.28	51.71	228.13	8.38	0.68	0.0	0.0	0.68	0.0	183.82	8.85	285.03	0.0	1.79	0.73	2.56	0.0	72.52	78.89	21.47	15.45	1.03	0.0	7.88	0.0	7.11	2.39	38.4	1.0	7.22	25.54	6.78
SNAP47	116841	693.58	441.64	830.75	633.73	327.56	693.58	995.0	693.58	723.08	629.35	718.08	836.53	738.29	426.57	954.43	543.96	454.09	703.28	723.08	928.3	698.41	830.75	656.11	629.35	381.68	616.37	665.29	397.93	579.04	607.87	1119.56	1023.0	642.59	579.04	486.75	642.59	521.76	780.44	743.43	514.56	525.39	708.18	688.78	460.44	848.22	460.44	543.96	791.35	514.56	780.44
RTN4RL1	146760	44.57	167.9	13.03	40.36	35.5	18.29	71.0	3.59	43.63	26.86	11.64	34.51	2.16	77.25	114.36	17.38	12.45	35.5	21.01	8.32	13.32	1.68	49.21	2.58	31.67	32.82	1.36	58.71	87.65	25.72	5.11	82.29	9.13	8.25	10.24	29.06	63.45	26.1	35.0	41.81	4.82	15.8	11.04	4.06	155.5	12.18	16.03	46.18	10.88	33.3
DYNLT1	6993	3349.13	3491.39	2816.11	5403.7	3540.14	2645.74	2855.44	2090.03	4903.87	3325.99	6079.61	5076.84	5479.15	4512.4	8022.41	3349.13	5292.48	3280.18	2816.11	1870.53	3060.45	3955.48	3303.0	3124.78	3280.18	4268.94	3349.13	3690.52	3081.75	7749.1	2816.11	5255.91	3190.46	2682.69	3443.31	2119.22	5147.73	3716.2	5479.15	2664.15	2701.35	4010.71	2287.2	3639.7	1883.54	4328.55	2104.58	2384.37	2997.45	4937.99
RPS3	6188	58655.36	85876.94	25530.66	59474.18	77934.88	61999.83	84694.64	53973.86	67377.47	49322.93	68318.04	42346.82	61571.56	51062.33	47974.16	74760.09	130165.62	42346.82	48643.87	65535.0	45701.96	180294.02	62865.33	52135.28	67377.47	63302.6	56657.31	82951.62	60723.88	81809.59	93325.55	75803.72	33224.42	51062.33	131982.68	94628.34	53230.77	67846.12	43840.21	84694.64	58250.19	62865.33	42346.82	40621.74	97965.44	40904.3	47313.67	65082.31	55107.99	33688.23
RBFOX1	54715	0.0	2.01	0.52	0.0	0.0	0.57	1.0	0.0	0.0	2.89	0.89	0.0	22.59	2.16	0.0	0.0	0.54	0.0	0.56	0.49	0.0	29.06	1.28	0.89	0.0	0.0	0.0	1.62	11.38	0.0	0.0	2.32	0.0	19.39	0.0	6.41	0.0	2.58	0.82	0.0	0.0	0.0	0.6	0.0	17.77	1.25	0.0	2.43	9.41	0.0
IL2	3558	0.0	0.0	1.79	0.0	1.16	2.84	3.32	0.0	0.0	2.48	0.0	8.99	0.85	3.63	2.53	0.0	1.25	0.0	0.0	0.0	1.71	0.56	1.3	0.92	0.0	0.0	0.0	2.61	0.0	0.0	0.56	2.27	0.0	0.0	0.28	0.0	0.0	0.0	0.8	4.17	0.53	1.27	1.08	0.0	0.0	1.23	0.0	0.99	0.0	6.62
SLC6A17	388662	5.36	1.55	2.36	1.13	10.79	2.01	7.69	10.71	1.38	1.64	0.49	0.45	3.23	1.3	17.9	3.89	2.81	2.73	1.93	23.76	2.41	0.0	3.56	18.56	0.92	6.06	0.47	5.96	1.06	1.07	0.48	2.51	3.59	0.46	3.96	1.62	1.66	3.99	15.91	12.18	0.46	0.85	12.0	8.19	15.68	1.5	0.48	6.89	1.41	2.94
BIN2	51411	35.0	231.32	109.66	149.12	16.51	366.09	267.73	309.83	177.53	289.02	51.71	29.91	112.77	718.08	52.08	92.05	63.0	269.6	134.3	74.58	371.22	43.02	108.9	151.22	77.79	158.79	44.57	121.79	34.02	44.57	132.44	143.01	224.97	33.06	133.36	130.6	177.53	86.43	144.01	305.55	98.04	98.04	193.01	234.57	28.24	108.9	50.27	71.5	33.3	480.04
MSH3	4437	78.34	96.01	82.29	107.38	100.83	105.15	145.02	111.99	55.1	102.25	78.89	111.21	146.03	103.69	152.28	100.13	65.72	87.03	109.66	120.94	66.65	102.25	87.03	140.04	107.38	132.44	205.5	166.73	79.45	132.44	73.03	144.01	120.94	77.79	124.37	144.01	68.07	121.79	117.6	143.01	88.88	124.37	153.34	167.9	87.03	68.55	137.14	149.12	88.88	76.71
BCL3	602	642.59	1697.45	796.86	1721.16	2319.15	1733.13	1628.26	2004.85	2018.8	2319.15	1594.73	1639.59	583.07	2915.45	339.14	1208.34	1250.98	2915.45	1572.76	389.72	1697.45	708.18	1175.27	854.13	3280.18	1896.65	1572.76	1044.52	2400.97	1183.45	1487.87	854.13	2303.12	1199.98	4152.18	2119.22	2351.53	825.0	376.41	1397.83	1268.46	1896.65	1369.04	2468.49	921.88	2287.2	775.05	866.07	1617.0	2645.74
TAS2R10	50839	1.0	1.01	1.73	1.73	0.0	1.07	0.64	2.18	2.03	9.56	0.58	0.89	0.56	4.39	4.21	0.89	0.0	0.0	1.04	5.28	1.28	2.16	0.0	2.66	0.0	0.0	0.0	3.53	0.0	0.0	5.82	2.27	0.65	0.54	2.36	3.76	3.89	0.97	3.14	0.0	2.78	6.62	2.61	2.01	9.13	1.81	0.96	2.36	2.07	6.84
SPINK4	27290	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.69	2.14	120.1	5.54	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.58	0.0	1.93	5.06	0.0	0.0	0.0	0.0	1.99	0.0	3.44	0.0	0.0	0.0	0.0	0.0	1.3	0.0	0.0	0.0	0.0	0.0	11.47	1.17	0.0	5.87
CCDC24	149473	351.14	167.9	283.05	307.69	351.14	159.9	265.87	334.46	323.03	117.6	181.28	420.68	379.04	507.46	616.37	890.44	387.02	208.38	255.0	145.02	173.85	84.63	166.73	293.07	236.21	149.12	121.79	412.0	171.45	303.44	327.56	199.85	267.73	379.04	124.37	88.26	201.25	52.82	466.88	204.07	171.45	123.5	122.64	205.5	473.41	226.54	161.02	90.77	206.94	642.59
NOTCH3	4854	3794.3	2956.17	796.86	1963.57	813.63	1936.53	967.76	878.17	1617.0	2303.12	2367.9	1594.73	1216.75	511.0	1508.65	2739.08	1769.57	1605.83	3124.78	2417.67	1733.13	1819.35	2956.17	1001.93	2163.77	1950.0	954.43	2434.5	3742.05	1340.84	599.49	1378.57	2075.59	1015.93	1583.71	5076.84	1936.53	896.64	1745.2	1605.83	4937.99	1127.35	1628.26	3690.52	1191.69	1870.53	563.18	1832.01	2777.33	555.41
TGM3	7053	1.57	9.13	12.36	69.52	6.62	115.16	0.58	15.0	373.81	2400.97	108.14	3.11	332.14	12.83	0.79	3303.0	48.52	8.65	31.45	1.08	2.48	19.82	72.01	1.57	195.72	151.22	2.73	21.32	141.02	253.23	0.0	3.89	7.0	848.22	74.58	403.5	8.38	23.59	3.76	0.52	3.53	7.11	1.79	6.01	1.83	127.89	0.51	3.41	149.12	0.0
SIN3B	23309	447.82	1183.45	447.82	599.49	454.09	607.87	450.94	521.76	339.14	599.49	187.71	438.59	518.15	764.36	493.56	665.29	249.73	529.06	379.04	651.58	441.64	395.18	836.53	890.44	607.87	563.18	373.81	620.67	460.44	334.46	591.22	457.25	616.37	629.35	486.75	423.61	507.46	336.79	551.56	819.3	764.36	684.02	656.11	1023.0	480.04	346.29	483.38	718.08	733.19	934.76
RBMX2	51634	318.57	441.64	511.0	480.04	656.11	603.67	414.87	329.84	638.15	470.14	450.94	551.56	842.36	417.77	759.08	525.39	684.02	392.44	447.82	450.94	332.14	775.05	796.86	283.05	309.83	591.22	1059.11	500.46	432.53	612.11	616.37	748.61	441.64	1066.48	543.96	521.76	529.06	334.46	884.29	490.14	476.71	684.02	281.09	693.58	473.41	532.74	483.38	599.49	563.18	500.46
KCNIP3	30818	220.32	87.03	20.86	63.45	312.0	34.75	81.14	15.91	131.51	18.16	72.52	26.47	10.08	43.63	211.31	5.45	32.36	64.34	78.89	98.73	23.42	16.75	34.26	16.63	24.99	36.27	60.39	107.38	6.89	20.11	11.47	167.9	100.83	27.25	10.79	94.67	37.05	20.56	368.65	36.27	34.26	31.22	123.5	62.56	277.2	32.13	26.28	69.03	48.52	43.63
HCN3	57657	47.17	56.68	29.48	38.95	47.17	49.91	102.97	60.39	53.19	40.93	36.79	68.55	68.07	45.53	102.25	85.22	73.54	60.82	70.01	144.01	55.89	87.65	57.08	114.36	40.93	38.12	36.27	53.57	24.28	29.7	85.22	133.36	38.67	152.28	22.92	77.79	20.86	12.09	148.09	38.95	52.45	55.89	27.25	81.14	58.71	15.56	28.65	42.11	105.89	84.63
PPIC	5480	1143.1	525.39	1427.22	866.07	1583.71	1286.18	1225.22	638.15	1127.35	825.0	616.37	1685.71	967.76	941.27	325.29	320.8	2367.9	1119.56	1037.29	954.43	1096.5	688.78	1135.2	1250.98	1378.57	1617.0	1991.0	2090.03	346.29	1295.13	1073.91	860.08	1794.29	780.44	796.86	1143.1	1066.48	1572.76	228.13	928.3	1066.48	642.59	1605.83	1963.57	616.37	1191.69	466.88	665.29	753.83	1037.29
TCP11L1	55346	108.9	305.55	169.07	147.06	161.02	135.24	146.03	149.12	110.43	147.06	120.1	215.77	89.51	111.99	138.1	139.07	138.1	159.9	155.5	150.17	149.12	206.94	142.01	273.37	769.69	226.54	178.77	325.29	166.73	76.17	176.29	312.0	285.03	130.6	59.13	183.82	127.0	269.6	191.67	165.57	153.34	152.28	231.32	150.17	205.5	111.99	105.15	163.28	150.17	228.13
RP11-685N3.1	0	4.46	8.45	10.24	0.0	0.0	12.36	52.08	2.78	0.0	172.65	0.0	0.0	0.0	0.0	8.71	0.0	0.0	11.3	10.16	15.91	42.71	0.0	27.84	2.58	0.0	59.55	0.0	0.0	0.0	0.0	10.24	4.74	34.02	0.0	0.0	0.0	18.29	3.32	0.0	0.0	0.0	5.54	0.0	52.08	0.0	18.16	7.4	0.0	0.0	49.91
